sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
Achievor,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Finishes",base,Achievor,"UHS floor finish. A high solids wet look finish designed to be maintained by frequent burnishing as this finish is extremely responsive to burnishing or buffing. This durable finish is dirt and detergent resistant eliminating the need for frequent recoating. Ideal for VA tile, terrazzo, marble, concrete or other floors.","UHS floor finish. ",,2,,"Catalog, Search",,,,,achievor-3035,"Janitorial Supplies - Shop High-Maintenance Floor Finish | Action Sanitation Supply",,"This UHS floor finish is responsive to burnishing or buffing, and it's dirt and detergent resistant. Add it to your collection of janitorial supplies today when you shop with Action Sanitation Supply.",a/b/ab0002_elite_achievor_4_liter.jpg,,a/b/ab0002_elite_achievor_4_liter.jpg,,a/b/ab0002_elite_achievor_4_liter.jpg,,,,"10/1/16, 4:19 PM","8/20/18, 5:21 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/b/ab0002_elite_achievor_4_liter.jpg,,,,,,,,,,"AB0002,AB0004,AB0008",,,,
Focus,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Finishes",base,Focus,"Regular maintenance floor finish. A high solids wet look finish designed to be maintained by periodic burnishing or spray buffing. Maintains gloss longer with less maintenance. Scuff and black heel mark resistant. Ideal for VA tile, terrazzo, marble,concrete or other floors. Withstands traffic and detergents.","Floor Finish",,2,,"Catalog, Search",,,,,focus-3036,"Janitorial Supplies - Shop Regular-Maintenance Floor Finish | Action Sanitation Supply",,"Use this regular-maintenance floor finish with your other janitorial supplies and only buff or burnish periodically. It will maintain gloss longer, with less maintenance from you, and it's resistant to scuffs. Shop with Action Sanitation Supply today.",a/b/ab0022_elite_focus_4_liter.jpg,,a/b/ab0022_elite_focus_4_liter.jpg,,a/b/ab0022_elite_focus_4_liter.jpg,,,,"10/1/16, 4:20 PM","8/20/18, 5:21 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/b/ab0022_elite_focus_4_liter.jpg,,,,,,,,,,"AB0022,AB0024,AB0028",,,,
"Instashine Floor",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Floor Finishes",base,Instashine,"Instashine is a low maintenance floor finish. High solids wet look finish designed for very low maintenance. Our hardest finish that does not require frequent buffing or burnishing. Best maintained by restorer, spray buffing or burnishing. Scuff and black heelmark resistant. For VA tile, terrazzo, marble, concrete or other floors. Excellent for withstanding traffic and detergents.","Floor Finish",,2,,"Catalog, Search",,,,,instashine-floor,"Janitorial Supplies - Shop Low-Maintenance Instashine Floor Finish | Action Sanitation Supply",,"Instashine is a low-maintenance floor finish that won't require frequent buffing or burnishing. Add it to your supply of janitorial supplies today when you shop with Action Sanitation Supply.",a/b/ab0042_elite_instashine_4_liter_1.jpg,,a/b/ab0042_elite_instashine_4_liter_1.jpg,,a/b/ab0042_elite_instashine_4_liter_1.jpg,,,,"10/1/16, 4:21 PM","8/20/18, 5:21 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/b/ab0042_elite_instashine_4_liter_1.jpg,,,,,,,,,,"AB0042,AB0044,AB0048",,,,
"ELITE Fabric Shield",,Default,grouped,"Default Category",base,"ELITE Fabric Shield","Fabric protector. Solvent based silicone.","Fabric protector. Solvent based silicone.",,2,,"Catalog, Search",,,,,elite-fabric-shield,"Cleaning Supply Company - Protect Furniture And More With This Fabric Shield | Action Sanitation Supply",,"The Elite fabric shield from our cleaning supply company is solvent-based and silicone, and it will protect the fabric on your furniture and more. Get it today from Action Sanitation Supply.",,,,,,,,,"10/1/16, 4:23 PM","8/20/18, 5:20 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,"AB2082,AB2084,AB2088",,,,
"Dish XL",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Kitchen Products",base,"Dish XL","Liquid dish detergent for hand washing dishes, pots and pans. Very thick and concentrated. Economical. Cuts fats and grease. Gentle on the skin. Food plant approved.","Liquid Dish Detergent",,1,,"Catalog, Search",,,,,dish-xl-3039,"Kitchen Dish Cleaner - Shop Liquid Dish Detergent | Action Sanitation Supply",,"This liquid dish detergent is for handwashing dishes, pots, and pans. It cuts through fat and grease but is gentle on skin. Buy this kitchen dish cleaner and other dish cleaning supplies from Action Sanitation Supply today.",a/b/ab9002.jpg,,a/b/ab9002.jpg,,a/b/ab9002.jpg,,,,"10/1/16, 4:24 PM","8/20/18, 5:20 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BA9121,BB1001,BB1201","1,2,3",,,,,a/b/ab9002.jpg,,,,,,,,,,"AB9002,AB9004,AB9008",,,,
"Dish Powder",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Kitchen Products",base,"Dish Powder","For automatic dishwashing machines. A heavy duty chlorinated dish powder for spot free washing. Sanitizes as it cleans.","Dish Detergent",,1,,"Catalog, Search",,,,,dish-powder-3040,"Dish Cleaning Supplies - Shop Our Bulk Dish Powder | Action Sanitation Supply",,"Get sparkling, clean glasses and other dishes with this dish powder from Action Sanitation Supply. It's made for automatic dishwashing machines for spot-free washing that sanitizes as it cleans. Shop dish cleaning supplies today.",a/b/ab9043.jpg,,a/b/ab9043.jpg,,a/b/ab9043.jpg,,,,"10/1/16, 4:25 PM","8/20/18, 5:20 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,"BB1001,BB1201,Dish XL","1,2,3",,,,,"a/b/ab9043.jpg,a/b/ab9044.jpg",",",,,,,,,,,"AB9043,AB9044",,,,
"Head & Body Luxury 1",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Hair Head and Body Shampoo,Default Category/Building Sanitation/Cleaning Chemicals/Handsoap",base,"ELITE Luxury 1 - Head & Body Shampoo","Hair and body shampoo. This excellent economical shampoo is pleasantly scented with a fresh melon fragrance that lingers after washing. Containing conditioners, it is non-irritating as well as excellent for cleaning and lather.","Hair and body shampoo. This excellent economical shampoo is pleasantly scented with a fresh melon fragrance that lingers after washing. Containing conditioners, it is non-irritating as well as excellent for cleaning and lather.",,2,,"Catalog, Search",,,,,head-body-luxury-1,"Janitorial Products - Lather Up With Luxury Head & Body Shampoo | Action Sanitation Supply",,"Your recreation center, fitness club, and more should have an economical and effective head and body shampoo. Elite Luxury 1 is your answer — and it has a fresh melon fragrance. Get this janitorial product from Action Sanitation Supply today.",e/l/elite_luxury_1_-_4_liter.jpg,,e/l/elite_luxury_1_-_4_liter.jpg,,e/l/elite_luxury_1_-_4_liter.jpg,,,,"10/1/16, 4:26 PM","10/25/18, 6:03 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,e/l/elite_luxury_1_-_4_liter.jpg,,,,,,,,,,"AC4002,AC4004",,,,
"Head & Body Blue Pearl",,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Hair Head and Body Shampoo,Default Category/Building Sanitation/Cleaning Chemicals/Handsoap",base,"ELITE Blue Pearl - Head & Body Wash","Head and body shampoo with emollients and conditioners. Very high quality with a fragrance that gives complete user satisfaction. For use in recreation centres and fitness clubs, industry, etc.",Shampoo,,1,,"Catalog, Search",,,,,head-body-blue-pearl,"Janitorial Products - Enjoy High-Quality Head & Body Wash | Action Sanitation Supply",,"Recreation centres and fitness clubs should have high-quality head and body shampoo that will leave members even happier after leaving the gym. Shop for Elite Blue Pearl today from Action Sanitation Supply and add it to your janitorial products.",a/c/ac4022.jpg,,a/c/ac4022.jpg,,a/c/ac4022.jpg,,,,"10/1/16, 4:27 PM","8/20/18, 5:19 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"e/l/elite_blue_pearl_-_4_liter.jpg,a/c/ac4022.jpg",",",e/l/elite_blue_pearl_-_4_liter.jpg,,,,,,,,"AC4022,AC4024,AC4028",,,,
"AUTO VALET Counteract",,Default,grouped,"Default Category,Default Category/Auto Detailing/Products/Carpet and Upholstery Care,Default Category/Auto Detailing/Products/Cleaners \/ Degreasers,Default Category/Building Sanitation/Cleaning Chemicals,Default Category/Building Sanitation/Cleaning Chemicals/Acid Cleaners",base,Counteract,"<p>Counteract is a mild acidic cleaner which effectively dissolves stubborn and unsightly salt deposits and encrustations on carpets. Excellent on vehicle exteriors for removing calcium deposits caused by concrete condensation in underground parking bays, etc.</p>
","Salt Stain Remover",,1,,"Catalog, Search",,,,,auto-valet-counteract,"Car Cleaning Supplies - Shop This Salt Stain Remover | Action Sanitation Supply",,"Counteract is the cleaner you need with your car cleaning supplies. It dissolves stubborn salt deposits and encrustations on carpets, along with calcium deposits on vehicle exteriors. Shop with Action Sanitation Supply today for auto detailing supplies.",a/2/a20214.jpg,,a/2/a20214.jpg,,a/2/a20214.jpg,,,,"10/1/16, 5:17 PM","4/1/19, 3:04 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,1000.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"a/2/a20212.jpg,a/2/a20214.jpg",",",,,,,,,,,"A20200,A20204,A20212,A20214,A20218",,,,
Defoamer,,Default,grouped,"Default Category,Default Category/Building Sanitation/Cleaning Chemicals/Carpet Care Products",base,Defoamer,"A concentrated liquid defoamer for use in extractors, wet/dry vacuums and autoscrubbers. Protects against motor damage from foam in the recovery tank",Defoamer,,1,,"Catalog, Search",,,,,defoamer-3044,"Auto Detailing Supplies - Concentrated Liquid Defoamer | Action Sanitation Supply",,"This defoamer will protect against motor damage from foam in the recovery tank, so it's an essential addition to your auto detailing supplies. Get it today from Action Sanitation Supply.",a/b/ab2102.jpg,,a/b/ab2102.jpg,,a/b/ab2102.jpg,,,,"10/8/16, 11:07 PM","7/20/18, 11:15 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"a/b/ab2101_1.jpg,a/b/ab2102.jpg",",",,,,,,,,,"AB2101,AB2102",,,,
"Carpet Dye",,Default,grouped,"Default Category,Default Category/Auto Detailing/Products/Specialty Detailing Chemicals",base,"Carpet Dye","Auto Valet Vinyl, Plastic & Carpet Dyes come in over 30 colours, matched to O.E.M. standards. Use to restore automotive carpet, vinyl and plastic. Specially formulated to leave carpet and vinyl soft and flexible, with a permanent coating that won't crack, split or rub off. For accurate colour matching, be sure to request a dye chart from your Auto Valet distributor.","Carpet Dye",,1,,"Catalog, Search",,,,,carpet-dye,"Auto Detailing Supplies - Shop Carpet Dye Today | Action Sanitation Supply",,"Auto valet vinyl, plastic, and carpet dyes from Action Sanitation Supply are available in more than 30 colours and are the perfect addition to your auto detailing supplies. Shop with us today for all of your car detailing supplies.",a/e/aerosol_dyes.jpg,,a/e/aerosol_dyes.jpg,,a/e/aerosol_dyes.jpg,,,,"11/1/16, 2:21 AM","7/20/18, 11:14 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/e/aerosol_dyes.jpg,,,,,,,,,,"A92500,A92770,A92710,A92720,A92730,A92740,A92750,A92760,A92780,A92690,A92790,A92800,A92810,A92820,A92830,A92840,A92700,A92680,A92510,A92590,A92520,A92530,A92540,A92550,A92560,A92580,A92600,A92670,A92610,A92620,A92630,A92640,A92650,A92660,A92850",,,,
"Black Tie",,Default,grouped,"Default Category,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Black Tie","Black Tie is a superior dressing providing a shiny appearance and a pleasant scent.  Black Tie is simple to apply, levels quickly and leaves a durable ""wet look"" shine.  Use Black Tie on tires, moldings, bumpers, vinyl trim, and vinyl tops for a vehicle with that ""Best Dressed"" look.  Long lasting and water repellent, Black Tie is a must for North American weather.","Rubber / Vinyl Dressing",,2,,"Catalog, Search",,,,,blacktie,"Auto Detailing Supplies - Black Tie - Vinyl Dressing | Action Sanitation Supply",,"Your auto detailing supplies would benefit from the addition of a vinyl dressing like Black Tie. It's easy to apply, gives a shiny appearance, and smells good. Get it and other car detailing supplies from Action Sanitation Supply today.",a/1/a16814.jpg,,a/1/a16814.jpg,,a/1/a16814.jpg,,,,"11/11/16, 6:49 PM","8/20/18, 4:22 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,a/1/a16814.jpg,,,,,,,,,,"A16814,A16818",,,,
A16814,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Black Tie - 18.9L","Needs a description","Rubber / Vinyl Dressing",20.000000,2,"Taxable Goods","Not Visible Individually",192.900000,,,,tuxedo2,"Auto Detailing Supplies - Black Tie - 18.9L | Action Sanitation Supply",,"The 18.9L Black Tie vinyl dressing is easy to apply on tires, moldings, bumpers, and more to achieve the best look possible. Add it to your auto detailing supplies today when you shop with Action Sanitation Supply.",a/1/a16814_1.jpg,,a/1/a16814_1.jpg,,a/1/a16814_1.jpg,,,,"11/11/16, 6:56 PM","5/30/21, 3:41 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=77.160000,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,a/1/a16814_1.jpg,,,,,,,,,,,,,,
A16814,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16818,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Black Tie - 208.2L","needs description","Rubber / Vinyl Dressing",200.000000,2,"Taxable Goods","Not Visible Individually",1301.760000,,,,tuxedo2-3048,"Auto Detailing Supplies - Black Tie - 208.2L | Action Sanitation Supply",,"Want a shiny appearance and good scent when you're done detailing a car? Sure you do. Add this 208.2L Black Tie vinyl dressing to your auto detailing supplies to get it done. Shop with Action Sanitation Supply today for all of your car detailing supplies.",,,,,,,,,"11/11/16, 6:59 PM","5/30/21, 3:41 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16818,default,Default,simple,,,,,,,,,,,,,,,,,,a/1/a16814_1.jpg,,a/1/a16814_1.jpg,,a/1/a16814_1.jpg,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brilliant Rim Cleaner",,Default,grouped,"Default Category,Default Category/Auto Detailing/Products/Rim Cleaners",base,"Brilliant Rim Cleaner","<p>Brilliant is a quick acting rim cleaner that is non-corrosive, has very low odour and is Biodegradable. This product cleans and brightens the rim eliminating the need for scrubbing while being very user friendly.</p>
","Rim Cleaner",,1,,"Catalog, Search",,,,,brilliant-rim-cleaner,"Auto Detailing Supplies - Brilliant Rim Cleaner | Action Sanitation Supply",,"Make the rims on those cars shine when you add this Brilliant Rim Cleaner to your auto detailing supplies. Action Sanitation Supply has all you could need when it comes to car detailing supplies, so shop with us today.",a/3/a30014.jpg,,a/3/a30014.jpg,,a/3/a30014.jpg,,,,"11/12/16, 3:32 PM","5/31/19, 2:00 PM",,,,,,,,,,,,,,,,configtierprices_disabled=No,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"a/3/a30014.jpg,a/3/a30012.png",",",,,,,,,,,"A30012,A30014,A30016,A30018",,,,
A30012,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Rim Cleaners,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Brilliant Rim Cleaner - 3.78L","Brilliant Rim Cleaner","Rim Cleaner",4.000000,1,"Taxable Goods","Not Visible Individually",55.800000,,,,brilliant-rim-cleaner-3050,"Auto Detailing Supplies - Brilliant Rim Cleaner - 3.78L | Action Sanitation Supply",,"Detailing a car is hard work, but by adding the 3.78L Brilliant Rim Cleaner to your collection of auto detailing supplies, you can make it easier on yourself. Get it and other car detailing supplies today from Action Sanitation Supply.",a/3/a30012_1.png,,a/3/a30012_1.png,,a/3/a30012_1.png,,,,"11/12/16, 3:33 PM","3/16/22, 1:26 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=11.160000,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,a/3/a30012_1.png,,,,,,,,,,,,,,
A30012,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A30014,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Rim Cleaners,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Brilliant Rim Cleaner - 18.9L","Brilliant Rim Cleaner","Rim Cleaner",20.000000,1,"Taxable Goods","Not Visible Individually",230.000000,,,,brilliant-rim-cleaner-3051,"Auto Detailing Supplies - Brilliant Rim Cleaner - 18.9L | Action Sanitation Supply",,"Want rims that truly shine? Add this 18.9L Brilliant Rim Cleaner to your auto detailing supplies. It has a low odour, is biodegradable, and non-corrosive. Shop car detailing supplies with Action Sanitation Supply today.",a/3/a30014_1.jpg,,a/3/a30014_1.jpg,,a/3/a30014_1.jpg,,,,"11/12/16, 3:35 PM","10/22/21, 2:59 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=51.530000,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,a/3/a30014_1.jpg,,,,,,,,,,,,,,
A30014,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A30016,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Rim Cleaners,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Brilliant Rim Cleaner - 56.8L","Brilliant Rim Cleaner","Rim Cleaner",60.000000,2,"Taxable Goods","Not Visible Individually",675.000000,,,,brilliant-rim-cleaner-3052,"Auto Detailing Supplies - Brilliant Rim Cleaner - 56.8L | Action Sanitation Supply",,"When you're looking for auto detailing supplies, you want supplies you can trust. With Action Sanitation Supply, you'll get quality and prices you love. Get this 56.8L Brilliant Rim Cleaner when you shop with us today.",k/e/keg_20.jpg,,k/e/keg_20.jpg,,k/e/keg_20.jpg,,,,"11/12/16, 3:37 PM","5/30/21, 3:41 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=135.000000,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,,1,1,0,1,0.0000,1,0,0,0,,,,,,,k/e/keg_20.jpg,,,,,,,,,,,,,,
A30016,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A30018,,Default,simple,"Default Category,Default Category/Auto Detailing/Products/Rim Cleaners,Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Brilliant Rim Cleaner - 208.2L","Brilliant Rim Cleaner","Rim Cleaner",200.000000,1,"Taxable Goods","Not Visible Individually",2231.100000,,,,brilliant-rim-cleaner-3053,"Auto Detailing Supplies - Brilliant Rim Cleaner - 208.2 | Action Sanitation Supply",,"Looking for auto detailing supplies? We have all you could need here at Action Sanitation Supply. This 208.2L Brilliant Rim Cleaner is non-corrosive and biodegradable. Shop for it and other car detailing supplies today.",d/r/drum_24.jpg,,d/r/drum_24.jpg,,d/r/drum_24.jpg,,,,"11/12/16, 3:38 PM","3/16/22, 1:28 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=446.220000,is_recurring=No",1000.0000,0.0000,1,0,0,1,1.0000,0,200.0000,0,1,1.0000,1,1,0,1,1.0000,1,0,0,0,,,,,,,d/r/drum_24.jpg,,,,,,,,,,,,,,
